date,PRT,ESP,NOR,GRC,SWE,NLD,DNK,DEU,CAN,FIN,LUX,GBR,USA,CHE,AUT,IRL,FRA,ITA,BEL,POL,HUN,KOR,ISR
1991-01-01,9.663279802356596,3.6522913708292846,1.9615583244612549,15.153377061512767,8.23765348889054,0.7424084957240309,0.5535920369477738,0.9391437189595624,4.763595180210749,3.313603283071413,0.898381849080752,6.026188743918743,3.114880746119045,4.323131919080419,1.204419046934449,0.3601824768633928,1.7110245812290805,3.466996337365032,1.8355445987822714,66.92894532262106,19.34758139483733,5.150604843376459,12.101051088990877
1991-02-01,9.147152616892742,2.8798830414712304,1.9481750267967617,15.26862297442116,10.644464085437534,0.44977460409155423,0.6035961399499508,0.9570901161233774,4.113834678476684,3.340675244217654,1.096075205725831,5.426777045313209,2.7934963757630857,4.9884486975453495,1.180312962323951,0.3601824768633928,1.762361043756632,3.4607217242650883,1.939232276016459,52.81530429415352,18.664757545695487,5.854310653970017,11.632268425105044
1991-03-01,9.117929028733275,2.839066496753172,1.4161973642158547,13.953167814682725,8.292133235632782,0.7485679144851067,0.42862911658529246,0.9570901161233774,4.091172699767713,3.1477979293732234,1.392703701940266,5.572523048704509,2.396379350319725,4.660283861085473,1.3745252288549974,0.3601824768633928,1.7109852770004088,3.648631026901324,1.2777258947884649,53.03172594729176,19.53332834611797,6.042343823209715,12.191026704091234
1991-04-01,8.662218156241599,2.8286317515203594,1.7403467566329494,15.632322982105489,8.47843745133774,0.45819976407829,0.5936575957939434,1.1830070398905217,4.091172699767713,3.00643803180433,0.7386521235969594,5.219278390378774,2.3891385078450487,4.69450852744721,1.1683668185955813,0.8471790489753235,1.4620665821477465,3.6448266185761984,0.8806958052648115,48.28776707916691,20.639686275369684,5.383539241463285,12.094321222726348
1991-05-01,8.333147958989475,3.1198753755878537,1.734102127351456,12.680802081190716,8.01114081109684,0.5570420594491834,0.5203523424669827,1.2634936870238593,4.061220367590539,3.1057191083495512,1.046317711013887,4.9705567589122985,2.4520890940094606,5.049904156602485,1.1988478842079235,0.8471790489753235,1.6307221190729684,3.717574234626227,1.206031220045337,46.23334651392247,21.45411142514698,4.55321911554518,11.855399612369558
1991-06-01,8.70085841776347,3.099864226151504,1.560513974277367,12.429655833224047,7.942075214092693,0.8492023207393364,0.9661250838841768,1.7343111069681842,4.159361183718295,2.705902553246113,1.182165039943082,5.113057020016793,2.206313072062974,5.320412047794692,1.6148732220615774,0.8471790489753235,1.8903340766489243,3.7315647898007303,1.596399523289219,47.88206842332954,22.656229703547268,4.700428539141586,13.024667721013751
1991-07-01,8.448128383823585,2.998719369213375,1.3934295577956672,12.324437876241163,7.018297184469514,1.4332494588461833,0.9758268062096827,2.873929887493982,3.8967272039423007,2.5330740888659316,1.617016454641738,4.776356365226359,1.9690790562681446,5.305860052354932,1.472821108925329,1.311211530928293,2.119040028500018,3.8034531628284256,1.784264650308157,44.63853685877969,22.38417745895559,5.041675517448561,14.65436130495871
1991-08-01,7.923206714493427,2.931905628691177,1.560513974277367,11.648834461274479,6.192804209936554,1.2406528773961503,0.12516780949908668,2.5628775122648113,3.889539847072103,2.0259085671531603,1.47541057145457,4.881356911979868,1.3462944378387274,4.761398489796969,1.5500180798319523,1.311211530928293,1.581074853311525,3.4031789524860816,1.5084015875391907,43.14118271936469,19.445284481693925,5.4579997626545955,14.632685210802846
1991-09-01,7.05921831739156,2.69866524565555,1.205258608888116,11.881797332861971,6.142666311055645,1.24313209128358,-0.164981634952162,2.252805492302918,3.395023787741329,1.657910055450011,1.0980182107399576,4.321029557314954,0.9521711196936931,4.480921565050993,1.0116655632207898,1.311211530928293,1.0313882133977095,3.3433462839211074,0.5389486480268078,43.213848667944944,19.326613096202614,5.409169144050472,14.312775636734953
1991-10-01,6.534294954238675,2.4415174266185877,0.38085163137990863,11.383038640702363,5.8637407667031525,1.24397074975123,-0.1132974414361625,3.079072281798296,2.390208687776023,1.6094365011726603,0.2685222228673494,3.9332105138696174,0.49679544648345875,3.962080749419721,0.5586318520566262,1.4557266828391664,1.1055090350622456,2.985810665796958,0.22409719491815228,40.81584588553547,19.237015139806832,5.295375689054247,12.759188318690486
